#Meteorological data for Loobos (from PALS), 1997-.
#1 years of 30 minute data.
#    Down  Down      Rainfall      Snowfall     Air       Wind                 Specific
#    SWR   LWR        rate           rate      temp.      speed     Pressure   humidity
# (W m-2) (W m-2)  (kg m-2 s-1) (kg m-2 s-1)   (K)       (m s-1) )   (Pa)      (kg kg-1)
  610.6  371.0     0.000e+00     0.000e+00   294.810     3.030     101031.9   1.175e-02
  498.6  370.9     0.000e+00     0.000e+00   295.040     2.420     101032.2   1.164e-02
  453.5  370.4     0.000e+00     0.000e+00   295.220     2.410     101032.4   1.146e-02
  253.4  370.1     0.000e+00     0.000e+00   295.020     2.620     101032.2   1.149e-02
  517.9  371.2     0.000e+00     0.000e+00   295.440     2.540     101032.6   1.150e-02
  405.5  370.5     0.000e+00     0.000e+00   295.520     2.670     101032.6   1.134e-02
  378.9  369.7     0.000e+00     0.000e+00   295.170     3.350     101032.3   1.135e-02
  240.2  371.7     0.000e+00     0.000e+00   294.820     2.680     101032.0   1.187e-02
  204.0  370.1     0.000e+00     0.000e+00   294.280     2.790     101031.4   1.184e-02
  250.6  366.8     0.000e+00     0.000e+00   293.970     3.500     101031.1   1.138e-02
  214.3  365.4     0.000e+00     0.000e+00   293.830     2.990     101031.0   1.118e-02
  145.0  361.9     0.000e+00     0.000e+00   293.280     3.170     101030.4   1.080e-02
   67.5  358.4     0.000e+00     0.000e+00   292.510     2.170     101029.6   1.053e-02
   15.8  355.2     0.000e+00     0.000e+00   291.530     2.050     101028.7   1.041e-02
    2.0  352.9     0.000e+00     0.000e+00   290.650     2.140     101027.8   1.040e-02
    0.0  350.6     0.000e+00     0.000e+00   289.830     2.140     101026.9   1.037e-02
    0.0  348.9     0.000e+00     0.000e+00   289.280     1.860     101026.4   1.031e-02
    0.0  348.6     0.000e+00     0.000e+00   289.080     2.350     101026.1   1.036e-02
    0.0  346.5     0.000e+00     0.000e+00   288.420     2.190     101025.5   1.029e-02
    0.0  344.3     0.000e+00     0.000e+00   287.840     2.160     101024.9   1.016e-02
    0.0  342.9     0.000e+00     0.000e+00   287.470     1.100     101024.5   1.008e-02
    0.0  344.0     0.000e+00     0.000e+00   287.620     0.630     101024.6   1.020e-02
    0.0  344.6     0.000e+00     0.000e+00   287.670     1.250     101024.7   1.029e-02
    0.0  344.0     0.000e+00     0.000e+00   287.550     1.660     101024.6   1.024e-02
    0.0  341.0     0.000e+00     0.000e+00   287.060     1.850     101024.0   9.921e-03
    0.0  338.8     0.000e+00     0.000e+00   286.690     1.730     101023.7   9.701e-03
    0.0  339.0     0.000e+00     0.000e+00   286.730     1.640     101023.7   9.727e-03
    0.0  337.1     0.000e+00     0.000e+00   286.410     1.710     101023.4   9.523e-03
    0.0  336.1     0.000e+00     0.000e+00   286.240     1.550     101023.2   9.416e-03
    0.0  334.7     0.000e+00     0.000e+00   286.020     1.130     101023.0   9.280e-03
    4.1  335.3     0.000e+00     0.000e+00   286.110     1.340     101023.1   9.335e-03
   18.8  334.3     0.000e+00     0.000e+00   285.950     1.260     101022.9   9.237e-03
   41.8  333.6     0.000e+00     0.000e+00   285.830     1.540     101022.8   9.163e-03
   64.1  335.8     0.000e+00     0.000e+00   286.190     0.890     101023.1   9.385e-03
   55.5  337.7     0.000e+00     0.000e+00   286.510     0.540     101023.5   9.586e-03
  148.6  340.8     0.000e+00     0.000e+00   287.020     0.780     101024.0   9.915e-03
  233.0  346.8     0.000e+00     0.000e+00   287.970     1.150     101025.0   1.055e-02
  195.2  351.8     0.000e+00     0.000e+00   288.750     1.440     101025.8   1.110e-02
  281.3  355.4     0.000e+00     0.000e+00   289.730     1.320     101026.8   1.128e-02
  418.2  357.1     0.000e+00     0.000e+00   290.770     1.080     101027.9   1.111e-02
  461.3  358.6     0.000e+00     0.000e+00   291.690     1.690     101028.8   1.094e-02
  488.3  359.6     0.000e+00     0.000e+00   291.960     1.760     101029.1   1.100e-02
  266.1  358.5     0.000e+00     0.000e+00   291.860     2.230     101029.0   1.085e-02
  234.3  358.1     0.000e+00     0.000e+00   292.070     2.000     101029.2   1.069e-02
  444.7  355.1     0.000e+00     0.000e+00   292.410     3.140     101029.5   9.968e-03
  281.6  357.2     0.000e+00     0.000e+00   291.710     2.680     101028.8   1.069e-02
  288.2  360.0     0.000e+00     0.000e+00   291.840     1.180     101029.0   1.113e-02
  302.0  357.4     0.000e+00     0.000e+00   292.050     1.430     101029.2   1.057e-02
  483.5  358.0     0.000e+00     0.000e+00   292.040     2.650     101029.2   1.067e-02
  678.7  357.7     0.000e+00     0.000e+00   292.240     2.950     101029.4   1.053e-02
  846.0  360.8     0.000e+00     0.000e+00   293.400     2.940     101030.5   1.055e-02
  674.6  361.9     0.000e+00     0.000e+00   294.010     2.120     101031.1   1.046e-02
  364.6  362.7     0.000e+00     0.000e+00   294.120     1.900     101031.3   1.055e-02
   43.1  360.9     0.000e+00     0.000e+00   292.450     2.910     101029.6   1.101e-02
   23.0  358.5     0.000e+00     0.000e+00   290.320     1.970     101027.4   1.157e-02
   34.7  358.8     1.111e-04     0.000e+00   290.080     1.800     101027.2   1.174e-02
   69.9  361.1     0.000e+00     0.000e+00   290.350     1.010     101027.5   1.204e-02
  162.2  364.8     0.000e+00     0.000e+00   291.010     1.050     101028.1   1.239e-02
  177.1  367.8     0.000e+00     0.000e+00   291.930     0.930     101029.1   1.250e-02
   87.4  361.1     0.000e+00     0.000e+00   291.610     1.640     101028.7   1.145e-02
   47.9  358.0     0.000e+00     0.000e+00   291.010     1.010     101028.1   1.116e-02
   26.0  356.9     0.000e+00     0.000e+00   290.730     0.520     101027.8   1.110e-02
    1.4  355.4     0.000e+00     0.000e+00   290.520     0.370     101027.6   1.092e-02
    0.0  354.2     0.000e+00     0.000e+00   290.720     1.050     101027.8   1.060e-02
    0.0  352.8     0.000e+00     0.000e+00   290.250     1.330     101027.4   1.058e-02
    0.0  349.1     0.000e+00     0.000e+00   288.980     1.810     101026.0   1.050e-02
    0.0  347.3     0.000e+00     0.000e+00   288.650     1.990     101025.7   1.033e-02
    0.0  345.9     0.000e+00     0.000e+00   288.270     2.120     101025.3   1.025e-02
    0.0  343.2     0.000e+00     0.000e+00   287.750     2.170     101024.8   1.001e-02
    0.0  341.2     0.000e+00     0.000e+00   287.260     2.060     101024.3   9.872e-03
    0.0  340.0     0.000e+00     0.000e+00   286.980     1.790     101024.0   9.780e-03
    0.0  340.5     0.000e+00     0.000e+00   287.020     1.730     101024.0   9.846e-03
    0.0  341.9     0.000e+00     0.000e+00   287.250     1.820     101024.2   1.001e-02
    0.0  342.7     0.000e+00     0.000e+00   287.370     1.920     101024.4   1.010e-02
    0.0  343.4     0.000e+00     0.000e+00   287.510     2.010     101024.5   1.016e-02
    0.0  344.2     0.000e+00     0.000e+00   287.740     2.130     101024.8   1.018e-02
    0.0  344.7     0.000e+00     0.000e+00   287.930     2.300     101025.0   1.019e-02
    0.0  344.7     1.111e-04     0.000e+00   287.900     2.420     101024.9   1.020e-02
    0.2  344.2     4.444e-04     0.000e+00   287.700     1.690     101024.7   1.021e-02
   10.5  344.3     1.111e-04     0.000e+00   287.610     1.570     101024.6   1.027e-02
   33.3  345.0     0.000e+00     0.000e+00   287.680     1.680     101024.7   1.036e-02
   55.5  346.6     0.000e+00     0.000e+00   287.930     1.500     101025.0   1.053e-02
  113.5  349.0     0.000e+00     0.000e+00   288.310     1.760     101025.4   1.079e-02
  164.5  352.3     0.000e+00     0.000e+00   288.820     1.910     101025.9   1.116e-02
  248.0  357.0     0.000e+00     0.000e+00   289.540     2.140     101026.6   1.166e-02
  191.8  359.5     0.000e+00     0.000e+00   290.090     2.480     101027.2   1.186e-02
   81.0  360.3     0.000e+00     0.000e+00   290.280     2.400     101027.4   1.191e-02
   98.3  359.8     0.000e+00     0.000e+00   290.050     2.400     101027.1   1.194e-02
   87.6  359.3     1.111e-04     0.000e+00   289.850     2.570     101026.9   1.193e-02
  164.0  359.7     0.000e+00     0.000e+00   289.910     2.320     101027.0   1.198e-02
  367.7  364.8     0.000e+00     0.000e+00   290.690     2.070     101027.8   1.254e-02
  393.3  366.9     0.000e+00     0.000e+00   292.010     2.800     101029.1   1.231e-02
  165.6  364.6     0.000e+00     0.000e+00   291.450     2.540     101028.6   1.215e-02
  259.3  365.7     0.000e+00     0.000e+00   291.580     2.540     101028.7   1.229e-02
  338.0  366.8     0.000e+00     0.000e+00   292.170     3.020     101029.3   1.221e-02
  386.6  365.1     0.000e+00     0.000e+00   292.510     3.290     101029.6   1.176e-02
  324.0  364.7     0.000e+00     0.000e+00   292.640     3.510     101029.8   1.161e-02
  441.9  363.4     0.000e+00     0.000e+00   292.560     3.310     101029.7   1.143e-02
  384.6  362.5     0.000e+00     0.000e+00   292.990     3.660     101030.1   1.106e-02
  540.5  361.2     0.000e+00     0.000e+00   293.410     4.130     101030.6   1.062e-02
  293.5  359.4     0.000e+00     0.000e+00   293.170     3.810     101030.3   1.040e-02
  284.2  358.6     0.000e+00     0.000e+00   293.050     3.050     101030.2   1.032e-02
  275.4  358.0     0.000e+00     0.000e+00   292.750     3.310     101029.9   1.034e-02
  261.9  357.0     0.000e+00     0.000e+00   292.460     3.220     101029.6   1.030e-02
  187.6  354.3     0.000e+00     0.000e+00   291.950     3.380     101029.1   1.005e-02
  164.7  354.0     0.000e+00     0.000e+00   291.790     2.460     101028.9   1.007e-02
  176.0  351.2     0.000e+00     0.000e+00   291.710     3.540     101028.8   9.600e-03
   61.6  351.1     0.000e+00     0.000e+00   291.050     2.180     101028.2   9.886e-03
   21.0  351.4     0.000e+00     0.000e+00   290.850     2.430     101028.0   1.004e-02
   11.4  350.5     0.000e+00     0.000e+00   290.520     2.490     101027.6   1.003e-02
    2.2  351.1     0.000e+00     0.000e+00   290.270     1.880     101027.4   1.025e-02
    0.0  351.0     0.000e+00     0.000e+00   290.060     1.430     101027.2   1.034e-02
    0.0  350.9     0.000e+00     0.000e+00   289.840     1.410     101026.9   1.042e-02
    0.0  351.1     0.000e+00     0.000e+00   289.760     0.980     101026.9   1.048e-02
    0.0  350.6     0.000e+00     0.000e+00   289.480     1.540     101026.6   1.053e-02
    0.0  350.4     0.000e+00     0.000e+00   289.310     1.360     101026.4   1.057e-02
    0.0  350.1     0.000e+00     0.000e+00   289.170     1.480     101026.2   1.059e-02
    0.0  350.3     0.000e+00     0.000e+00   289.120     1.460     101026.2   1.065e-02
    0.0  350.2     0.000e+00     0.000e+00   289.010     1.400     101026.1   1.069e-02
    0.0  350.2     0.000e+00     0.000e+00   288.970     1.500     101026.0   1.069e-02
    0.0  349.8     0.000e+00     0.000e+00   288.870     1.170     101025.9   1.068e-02
    0.0  349.5     0.000e+00     0.000e+00   288.740     1.450     101025.8   1.068e-02
    0.0  349.5     0.000e+00     0.000e+00   288.700     1.400     101025.8   1.069e-02
    0.0  349.6     0.000e+00     0.000e+00   288.670     1.380     101025.7   1.073e-02
    0.0  349.1     0.000e+00     0.000e+00   288.510     1.540     101025.6   1.072e-02
    0.0  349.3     0.000e+00     0.000e+00   288.490     1.480     101025.5   1.077e-02
    2.1  349.4     0.000e+00     0.000e+00   288.530     1.180     101025.6   1.076e-02
   22.7  349.3     0.000e+00     0.000e+00   288.470     1.280     101025.5   1.076e-02
   49.9  350.3     0.000e+00     0.000e+00   288.620     1.100     101025.7   1.088e-02
   70.6  352.2     0.000e+00     0.000e+00   288.960     1.260     101026.0   1.107e-02
  138.0  354.4     0.000e+00     0.000e+00   289.440     1.870     101026.5   1.123e-02
  226.8  355.9     0.000e+00     0.000e+00   289.880     1.970     101027.0   1.131e-02
  236.6  355.9     0.000e+00     0.000e+00   290.090     2.300     101027.2   1.121e-02
  369.0  355.8     0.000e+00     0.000e+00   290.570     2.240     101027.7   1.097e-02
  379.2  356.3     0.000e+00     0.000e+00   291.080     2.530     101028.2   1.081e-02
  482.7  356.7     0.000e+00     0.000e+00   291.760     2.360     101028.9   1.058e-02
  278.0  354.7     0.000e+00     0.000e+00   291.540     3.160     101028.7   1.031e-02
  389.2  352.9     0.000e+00     0.000e+00   291.470     2.880     101028.6   1.002e-02
  357.4  353.6     0.000e+00     0.000e+00   291.970     3.330     101029.1   9.911e-03
  246.4  353.5     0.000e+00     0.000e+00   291.580     2.920     101028.7   1.007e-02
  388.2  355.4     0.000e+00     0.000e+00   292.160     2.960     101029.3   1.016e-02
  652.8  356.3     0.000e+00     0.000e+00   292.520     2.880     101029.7   1.014e-02
  317.2  354.3     0.000e+00     0.000e+00   292.520     3.480     101029.7   9.772e-03
  194.5  354.3     0.000e+00     0.000e+00   292.380     3.090     101029.5   9.851e-03
  314.8  355.1     0.000e+00     0.000e+00   292.570     2.700     101029.7   9.904e-03
  388.9  355.1     0.000e+00     0.000e+00   292.690     3.730     101029.8   9.846e-03
  125.4  332.0     0.000e+00     0.000e+00   291.910     3.690     101029.0   6.017e-03
  163.0  330.2     0.000e+00     0.000e+00   291.510     3.520     101028.6   5.866e-03
  158.9  326.2     0.000e+00     0.000e+00   290.650     3.400     101027.8   5.552e-03
   82.9  324.8     0.000e+00     0.000e+00   290.330     3.180     101027.4   5.440e-03
   47.3  320.6     3.333e-04     0.000e+00   289.410     2.680     101026.5   5.127e-03
   46.1  317.3     3.333e-04     0.000e+00   288.660     2.450     101025.7   4.884e-03
   92.0  314.7     0.000e+00     0.000e+00   288.050     2.480     101025.1   4.694e-03
   72.2  314.3     0.000e+00     0.000e+00   287.970     2.140     101025.0   4.670e-03
   64.9  314.2     0.000e+00     0.000e+00   287.930     1.560     101025.0   4.659e-03
   47.7  314.9     0.000e+00     0.000e+00   288.100     1.090     101025.1   4.712e-03
   10.2  314.8     0.000e+00     0.000e+00   288.070     1.660     101025.1   4.704e-03
    5.1  314.1     0.000e+00     0.000e+00   287.900     1.730     101024.9   4.653e-03
    0.0  313.1     2.222e-04     0.000e+00   287.680     1.920     101024.7   4.587e-03
    0.0  311.9     0.000e+00     0.000e+00   287.390     1.810     101024.4   4.502e-03
    0.0  310.6     1.111e-04     0.000e+00   287.090     1.840     101024.1   4.415e-03
    0.0  308.1     1.111e-04     0.000e+00   286.490     1.340     101023.5   4.244e-03
    0.0  307.7     0.000e+00     0.000e+00   286.400     1.100     101023.4   4.220e-03
    0.0  307.8     0.000e+00     0.000e+00   286.410     0.910     101023.4   4.224e-03
    0.0  307.8     0.000e+00     0.000e+00   286.410     0.080     101023.4   4.224e-03
    0.0  307.5     0.000e+00     0.000e+00   286.340     0.530     101023.3   4.206e-03
    0.0  307.5     0.000e+00     0.000e+00   286.340     0.600     101023.3   4.207e-03
    0.0  307.6     0.000e+00     0.000e+00   286.370     0.680     101023.3   4.216e-03
    0.0  307.1     0.000e+00     0.000e+00   286.240     1.240     101023.2   4.181e-03
    0.0  307.3     0.000e+00     0.000e+00   286.280     1.320     101023.2   4.193e-03
    0.0  306.6     0.000e+00     0.000e+00   286.110     1.200     101023.1   4.147e-03
    0.0  306.3     0.000e+00     0.000e+00   286.050     1.090     101023.0   4.131e-03
    0.0  306.0     0.000e+00     0.000e+00   285.970     1.010     101022.9   4.110e-03
    0.0  305.7     0.000e+00     0.000e+00   285.910     0.760     101022.8   4.095e-03
    3.4  305.7     0.000e+00     0.000e+00   285.900     0.740     101022.8   4.093e-03
   16.3  305.3     0.000e+00     0.000e+00   285.810     0.920     101022.7   4.070e-03
   33.4  305.7     0.000e+00     0.000e+00   285.890     0.720     101022.8   4.092e-03
   46.6  306.6     0.000e+00     0.000e+00   286.110     0.750     101023.1   4.153e-03
  108.4  308.6     0.000e+00     0.000e+00   286.600     0.670     101023.6   4.292e-03
  156.1  311.1     0.000e+00     0.000e+00   287.170     0.900     101024.2   4.457e-03
  148.5  312.9     0.000e+00     0.000e+00   287.600     0.770     101024.6   4.586e-03
  158.2  313.5     0.000e+00     0.000e+00   287.750     1.780     101024.8   4.633e-03
  104.9  314.7     3.333e-04     0.000e+00   288.020     1.600     101025.1   4.716e-03
  278.4  316.1     1.111e-04     0.000e+00   288.340     1.380     101025.4   4.817e-03
  381.0  318.0     0.000e+00     0.000e+00   288.770     1.710     101025.8   4.956e-03
  383.4  321.0     0.000e+00     0.000e+00   289.440     2.080     101026.5   5.178e-03
  510.4  324.2     0.000e+00     0.000e+00   290.150     0.960     101027.2   5.422e-03
  563.0  326.8     0.000e+00     0.000e+00   290.710     1.380     101027.8   5.623e-03
  593.0  330.5     0.000e+00     0.000e+00   291.510     1.200     101028.6   5.921e-03
  394.7  333.2     0.000e+00     0.000e+00   292.080     1.960     101029.2   6.142e-03
  283.5  332.8     0.000e+00     0.000e+00   291.990     1.860     101029.1   6.108e-03
